Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
-33_143_1000000.0,255.05,-33,143,1000000,2.968921525,0.325013716
-33_144_1000000.0,255.65,-33,144,1000000,2.864216901,0.325201192
-33_145_1000000.0,257.04,-33,145,1000000,1.725958662,0.324779334
-33_146_1000000.0,259.68,-33,146,1000000,1.336371292,0.328137237
-33_147_1000000.0,257.02,-33,147,1000000,1.356982456,0.331637191
-33_148_1000000.0,257.49,-33,148,1000000,1.02359605,0.333527746
-33_149_1000000.0,258.79,-33,149,1000000,1.178494245,0.331472327
-33_150_1000000.0,265.33,-33,150,1000000,0.632065683,0.341220071
-33_151_1000000.0,278.02,-33,151,1000000,0.277549699,0.349772236
-32_-71_1000000.0,238.24,-32,-71,1000000,2.304086391,0.317836013
-32_-70_1000000.0,217.84,-32,-70,1000000,4.686935501,0.299315011
-32_-69_1000000.0,235,-32,-69,1000000,3.052753042,0.321804583
-32_-68_1000000.0,248.34,-32,-68,1000000,1.510809525,0.333880357
-32_-67_1000000.0,254.06,-32,-67,1000000,2.533132641,0.338177672
-32_-66_1000000.0,260.48,-32,-66,1000000,2.6237594,0.342360235
-32_-65_1000000.0,262.05,-32,-65,1000000,1.257604247,0.339848133
-32_-64_1000000.0,278.66,-32,-64,1000000,0.202286835,0.350087319
-32_-63_1000000.0,283.65,-32,-63,1000000,0.094145631,0.347191988
-32_-62_1000000.0,285.93,-32,-62,1000000,0.159348249,0.352911045
-32_-61_1000000.0,289.41,-32,-61,1000000,0.150452967,0.351523053
-32_-60_1000000.0,291.65,-32,-60,1000000,0.545537531,0.359399854
-32_-59_1000000.0,295.25,-32,-59,1000000,1.07360565,0.348657095
-32_-58_1000000.0,298.3,-32,-58,1000000,0.87859147,0.35075536
-32_-57_1000000.0,297.83,-32,-57,1000000,1.110853598,0.363698332
-32_-56_1000000.0,304.02,-32,-56,1000000,0.999113775,0.361544628
-32_-55_1000000.0,306.37,-32,-55,1000000,1.041703567,0.361816246
-32_-54_1000000.0,310.15,-32,-54,1000000,0.957456623,0.36543795
-32_-53_1000000.0,311.74,-32,-53,1000000,0.749886988,0.368931076
-32_-52_1000000.0,281.12,-32,-52,1000000,0.090604937,0.433924884
-32_19_1000000.0,248.45,-32,19,1000000,2.567871021,0.324026132
-32_20_1000000.0,241.15,-32,20,1000000,2.94415354,0.317539802
-32_21_1000000.0,237.71,-32,21,1000000,3.001213127,0.316306878
-32_22_1000000.0,238.99,-32,22,1000000,3.010844942,0.319586808
-32_23_1000000.0,242.16,-32,23,1000000,3.030873742,0.325335392
-32_24_1000000.0,241.62,-32,24,1000000,2.932263855,0.324618809
-32_25_1000000.0,246.59,-32,25,1000000,2.235942534,0.332431566
-32_26_1000000.0,252.23,-32,26,1000000,2.263468348,0.339562184
-32_27_1000000.0,264.3,-32,27,1000000,1.277783508,0.347181569
-32_28_1000000.0,283.96,-32,28,1000000,1.068558939,0.3593112
-32_29_1000000.0,291.76,-32,29,1000000,0.556014401,0.367764998
-32_116_1000000.0,255.3,-32,116,1000000,0.754283662,0.329192482
-32_117_1000000.0,255.17,-32,117,1000000,0.145953876,0.328142622
-32_118_1000000.0,254.28,-32,118,1000000,0.150008326,0.324793585
-32_119_1000000.0,253.16,-32,119,1000000,1.294042989,0.336198888
-32_120_1000000.0,255.63,-32,120,1000000,1.794533384,0.330775735
-32_121_1000000.0,258.74,-32,121,1000000,0.650584572,0.330998466
-32_122_1000000.0,257.58,-32,122,1000000,1.138798607,0.331467044
-32_123_1000000.0,259.02,-32,123,1000000,0.142828933,0.334715131
-32_124_1000000.0,259.93,-32,124,1000000,1.981325193,0.340244776
-32_125_1000000.0,259.85,-32,125,1000000,2.248357993,0.354808993
-32_126_1000000.0,263.41,-32,126,1000000,1.377859647,0.363909169
-32_127_1000000.0,269.56,-32,127,1000000,1.761695664,0.346040068
-32_128_1000000.0,273.23,-32,128,1000000,1.690909361,0.35833759
-32_133_1000000.0,271.43,-32,133,1000000,0.472291863,0.357306265
-32_134_1000000.0,268.98,-32,134,1000000,0.659249856,0.336728295
-32_135_1000000.0,264.48,-32,135,1000000,2.130896125,0.32634429
-32_136_1000000.0,258.68,-32,136,1000000,2.103064546,0.32487842
-32_137_1000000.0,255.33,-32,137,1000000,3.391780935,0.327931688
-32_138_1000000.0,253.81,-32,138,1000000,2.043631906,0.326661836
-32_139_1000000.0,248.54,-32,139,1000000,2.85225199,0.322622919
-32_140_1000000.0,246.06,-32,140,1000000,3.314767699,0.326602034
-32_141_1000000.0,246.05,-32,141,1000000,3.445002708,0.326255605
-32_142_1000000.0,248.08,-32,142,1000000,3.380448665,0.323906236
-32_143_1000000.0,249.43,-32,143,1000000,3.314935463,0.322732869
-32_144_1000000.0,251.07,-32,144,1000000,3.215497307,0.325349449
-32_145_1000000.0,252.45,-32,145,1000000,2.400702321,0.32662122
-32_146_1000000.0,251.91,-32,146,1000000,1.887417711,0.327482742
-32_147_1000000.0,250.64,-32,147,1000000,1.570230955,0.328054677
-32_148_1000000.0,252.05,-32,148,1000000,1.347525602,0.328801519
-32_149_1000000.0,254.23,-32,149,1000000,1.222351143,0.331569347
-32_150_1000000.0,260.11,-32,150,1000000,1.132003725,0.336624202
-32_151_1000000.0,264.58,-32,151,1000000,1.047493079,0.339434195
-32_152_1000000.0,273.51,-32,152,1000000,0.426749301,0.350477263
-31_-71_1000000.0,234.48,-31,-71,1000000,3.04389602,0.312870044
-31_-70_1000000.0,213.84,-31,-70,1000000,5.490458323,0.293838355
-31_-69_1000000.0,231.28,-31,-69,1000000,4.047786583,0.318712172
-31_-68_1000000.0,242.25,-31,-68,1000000,2.982748504,0.331786081
-31_-67_1000000.0,254.13,-31,-67,1000000,2.67668012,0.340915057
-31_-66_1000000.0,269.4,-31,-66,1000000,2.043270336,0.347971257
-31_-65_1000000.0,268.14,-31,-65,1000000,1.326263993,0.34615057
-31_-64_1000000.0,280.03,-31,-64,1000000,0.354026441,0.350944698
-31_-63_1000000.0,279.78,-31,-63,1000000,0.30504346,0.348175952
-31_-62_1000000.0,282.56,-31,-62,1000000,0.122126645,0.350661732
-31_-61_1000000.0,290.43,-31,-61,1000000,0.462979247,0.351191324
-31_-60_1000000.0,295.22,-31,-60,1000000,0.69049192,0.350405085
-31_-59_1000000.0,298.83,-31,-59,1000000,1.080974574,0.351863094
-31_-58_1000000.0,300.5,-31,-58,1000000,1.058982063,0.363024642
-31_-57_1000000.0,295.73,-31,-57,1000000,0.912174016,0.363976951
-31_-56_1000000.0,295.82,-31,-56,1000000,0.432620693,0.396113705
-31_-55_1000000.0,302.81,-31,-55,1000000,0.94602306,0.36028799
-31_-54_1000000.0,300.58,-31,-54,1000000,1.08972972,0.368734936
-31_-53_1000000.0,306.41,-31,-53,1000000,0.854218394,0.366289614
-31_-52_1000000.0,297.72,-31,-52,1000000,0.698414035,0.361255831
-31_18_1000000.0,245.48,-31,18,1000000,2.596021928,0.32394294
-31_19_1000000.0,242.31,-31,19,1000000,3.182320432,0.320875206
-31_20_1000000.0,236.79,-31,20,1000000,3.604290171,0.316029998
-31_21_1000000.0,235.03,-31,21,1000000,3.238974693,0.317311031
-31_22_1000000.0,234.17,-31,22,1000000,3.234743272,0.317347176
-31_23_1000000.0,234.55,-31,23,1000000,3.329746268,0.320389266
-31_24_1000000.0,235.5,-31,24,1000000,3.500622804,0.322434039
-31_25_1000000.0,237.86,-31,25,1000000,3.244294144,0.324152003
-31_26_1000000.0,240.37,-31,26,1000000,2.825172974,0.326997894
-31_27_1000000.0,244.03,-31,27,1000000,1.623440782,0.329807014
-31_28_1000000.0,252.96,-31,28,1000000,1.34956372,0.339680382
-31_29_1000000.0,282.17,-31,29,1000000,1.070265049,0.35971429
-31_30_1000000.0,297.4,-31,30,1000000,0.599313279,0.375936793
-31_116_1000000.0,251.12,-31,116,1000000,0.606217347,0.327058386
-31_117_1000000.0,248.77,-31,117,1000000,0.29193186,0.32436878
-31_118_1000000.0,247.54,-31,118,1000000,1.052842156,0.323370238
-31_119_1000000.0,247.57,-31,119,1000000,2.130560121,0.335262659
-31_120_1000000.0,250.23,-31,120,1000000,2.344827588,0.327584981
-31_121_1000000.0,250.01,-31,121,1000000,2.089434905,0.330504208
-31_122_1000000.0,248.93,-31,122,1000000,2.719247086,0.341080853
-31_123_1000000.0,251.33,-31,123,1000000,1.096458238,0.342015026
-31_124_1000000.0,252.96,-31,124,1000000,1.871201704,0.338458718
-31_125_1000000.0,250.84,-31,125,1000000,3.6280979,0.345013233
-31_126_1000000.0,252.52,-31,126,1000000,3.553369846,0.344210135
-31_127_1000000.0,254.6,-31,127,1000000,3.604650516,0.345774618
-31_128_1000000.0,257.7,-31,128,1000000,3.557270881,0.34785158
-31_129_1000000.0,260.95,-31,129,1000000,2.201519185,0.348655331
-31_130_1000000.0,263.62,-31,130,1000000,0.68512806,0.352863363
-31_131_1000000.0,263.82,-31,131,1000000,0.664869684,0.349409853
-31_132_1000000.0,261.25,-31,132,1000000,2.23676869,0.347748739
-31_133_1000000.0,258.99,-31,133,1000000,1.178860846,0.347261233
-31_134_1000000.0,255.32,-31,134,1000000,1.550051806,0.341850809
-31_135_1000000.0,252.85,-31,135,1000000,2.954953771,0.326350265
-31_136_1000000.0,249.96,-31,136,1000000,2.682097512,0.324038834
-31_137_1000000.0,247.85,-31,137,1000000,3.523359248,0.330248769
-31_138_1000000.0,246.4,-31,138,1000000,2.207916141,0.322229836
-31_139_1000000.0,244.09,-31,139,1000000,2.727305454,0.322356158
-31_140_1000000.0,242.75,-31,140,1000000,3.782443208,0.321260875
-31_141_1000000.0,243.07,-31,141,1000000,3.660381726,0.320957393
-31_142_1000000.0,243.2,-31,142,1000000,3.383749248,0.322104717
-31_143_1000000.0,244.85,-31,143,1000000,3.361258982,0.322726459
-31_144_1000000.0,244.83,-31,144,1000000,3.00953549,0.320971488
-31_145_1000000.0,246.07,-31,145,1000000,3.180047301,0.323406158
-31_146_1000000.0,247.25,-31,146,1000000,1.528052792,0.325963593
-31_147_1000000.0,246.59,-31,147,1000000,1.698879391,0.326376023
-31_148_1000000.0,246.71,-31,148,1000000,1.461600062,0.328258868
-31_149_1000000.0,248.6,-31,149,1000000,1.147119028,0.331569722
-31_150_1000000.0,247.72,-31,150,1000000,1.334609891,0.33049552
-31_151_1000000.0,250.82,-31,151,1000000,1.263219857,0.330094422
-31_152_1000000.0,262.3,-31,152,1000000,0.496185806,0.345335157
-30_-71_1000000.0,242.17,-30,-71,1000000,2.451159553,0.324615346
-30_-70_1000000.0,210.65,-30,-70,1000000,4.130279131,0.290367777
-30_-69_1000000.0,227.48,-30,-69,1000000,4.949599225,0.316169973
-30_-68_1000000.0,242.51,-30,-68,1000000,2.866113596,0.331743266
-30_-67_1000000.0,263.89,-30,-67,1000000,2.981589271,0.343938093
-30_-66_1000000.0,272.66,-30,-66,1000000,2.77948407,0.347912223
-30_-65_1000000.0,274.83,-30,-65,1000000,1.900331958,0.351376188
-30_-64_1000000.0,281.1,-30,-64,1000000,0.972515905,0.353890738
-30_-63_1000000.0,282.99,-30,-63,1000000,0.49879218,0.352145601
-30_-62_1000000.0,286.11,-30,-62,1000000,0.678006406,0.357347583
-30_-61_1000000.0,294.54,-30,-61,1000000,1.072026252,0.349071553
-30_-60_1000000.0,298.3,-30,-60,1000000,0.750739048,0.345085605
-30_-59_1000000.0,297.27,-30,-59,1000000,1.092562765,0.354764964
-30_-58_1000000.0,297.05,-30,-58,1000000,1.108589008,0.35732964
-30_-57_1000000.0,296.61,-30,-57,1000000,1.034566057,0.35671311
-30_-56_1000000.0,296.26,-30,-56,1000000,1.009454432,0.359113109
-30_-55_1000000.0,299.35,-30,-55,1000000,0.982854262,0.361905375
-30_-54_1000000.0,302.12,-30,-54,1000000,0.855330741,0.358292675
-30_-53_1000000.0,304.91,-30,-53,1000000,0.621418007,0.361905788
-30_-52_1000000.0,307.61,-30,-52,1000000,0.724138122,0.359958841
-30_-51_1000000.0,302.08,-30,-51,1000000,0.463130556,0.360918909
-30_18_1000000.0,235.02,-30,18,1000000,3.446420872,0.316171418
-30_19_1000000.0,232.68,-30,19,1000000,4.16046631,0.312683103
-30_20_1000000.0,232.86,-30,20,1000000,4.164273292,0.318731206
-30_21_1000000.0,232.59,-30,21,1000000,3.934657562,0.316586706
-30_22_1000000.0,231.67,-30,22,1000000,3.820196809,0.318674474
-30_23_1000000.0,232.85,-30,23,1000000,3.753565624,0.320325836
-30_24_1000000.0,234.68,-30,24,1000000,3.500942619,0.323017913
-30_25_1000000.0,235.74,-30,25,1000000,3.255214715,0.324882042
-30_26_1000000.0,237.42,-30,26,1000000,2.913722176,0.324634517
-30_27_1000000.0,239.78,-30,27,1000000,1.566103028,0.327171999
-30_28_1000000.0,240.65,-30,28,1000000,1.699274337,0.328207693
-30_29_1000000.0,249.87,-30,29,1000000,1.095231277,0.342211533
-30_30_1000000.0,288.42,-30,30,1000000,0.852672205,0.365131066
-30_115_1000000.0,245.39,-30,115,1000000,0.379750384,0.330225422
-30_116_1000000.0,245.39,-30,116,1000000,0.598250003,0.326506599
-30_117_1000000.0,243.65,-30,117,1000000,1.366857506,0.324244168
-30_118_1000000.0,244.82,-30,118,1000000,2.242619287,0.334452866
-30_119_1000000.0,243.9,-30,119,1000000,3.080823599,0.339843703
-30_120_1000000.0,246.47,-30,120,1000000,2.732229001,0.338661841
-30_121_1000000.0,244.64,-30,121,1000000,2.935042973,0.337624543
-30_122_1000000.0,245.48,-30,122,1000000,3.342785501,0.32951987
-30_123_1000000.0,246.19,-30,123,1000000,2.875517678,0.330794472
-30_124_1000000.0,245.4,-30,124,1000000,3.290968335,0.336667601
-30_125_1000000.0,248.5,-30,125,1000000,2.920059319,0.332405784
-30_126_1000000.0,246.85,-30,126,1000000,3.722072998,0.343139546
-30_127_1000000.0,247.51,-30,127,1000000,3.232967074,0.34243074
-30_128_1000000.0,251.68,-30,128,1000000,1.862338128,0.339936611
-30_129_1000000.0,252.38,-30,129,1000000,2.128782043,0.343718392
-30_130_1000000.0,255.18,-30,130,1000000,3.463467527,0.330375923
-30_131_1000000.0,252.19,-30,131,1000000,3.655384055,0.345000643
-30_132_1000000.0,252.3,-30,132,1000000,3.56733676,0.344546627
-30_133_1000000.0,249.96,-30,133,1000000,3.542540088,0.329222049
-30_134_1000000.0,247.18,-30,134,1000000,3.786472188,0.336788956
-30_135_1000000.0,246.71,-30,135,1000000,3.612888285,0.326216924
-30_136_1000000.0,243.32,-30,136,1000000,3.679125016,0.321609341
-30_137_1000000.0,242.14,-30,137,1000000,3.662925975,0.321269164
-30_138_1000000.0,241.52,-30,138,1000000,2.591058078,0.322088276
-30_139_1000000.0,239.84,-30,139,1000000,3.145999008,0.322852877
-30_140_1000000.0,239.7,-30,140,1000000,4.089531735,0.319492975
-30_141_1000000.0,239.93,-30,141,1000000,3.811384503,0.319717578
-30_142_1000000.0,240.11,-30,142,1000000,3.812941741,0.320063195
-30_143_1000000.0,240.55,-30,143,1000000,3.971603967,0.321035688
-30_144_1000000.0,242.73,-30,144,1000000,3.464657855,0.32508659
-30_145_1000000.0,243.42,-30,145,1000000,3.354084339,0.325422355
-30_146_1000000.0,244.8,-30,146,1000000,2.987044784,0.324641932
-30_147_1000000.0,243.87,-30,147,1000000,2.486515086,0.326085541
-30_148_1000000.0,244,-30,148,1000000,2.18838288,0.326091102
-30_149_1000000.0,245.83,-30,149,1000000,1.597698183,0.327489765
-30_150_1000000.0,247.81,-30,150,1000000,1.361850307,0.330470008
-30_151_1000000.0,247.44,-30,151,1000000,1.37619625,0.330741988
-30_152_1000000.0,255,-30,152,1000000,0.839627539,0.341523714
-30_153_1000000.0,265.07,-30,153,1000000,0.277904597,0.353781082
-29_-71_1000000.0,229.72,-29,-71,1000000,4.28534468,0.312060645
-29_-70_1000000.0,212.88,-29,-70,1000000,3.796595656,0.292516429
-29_-69_1000000.0,213.15,-29,-69,1000000,3.26970466,0.299965174
-29_-68_1000000.0,237.82,-29,-68,1000000,3.40302012,0.326391179
-29_-67_1000000.0,260.05,-29,-67,1000000,2.701237342,0.342453659
-29_-66_1000000.0,262.45,-29,-66,1000000,2.230636042,0.343992341
-29_-65_1000000.0,282.97,-29,-65,1000000,1.351682734,0.349939013
-29_-64_1000000.0,284.97,-29,-64,1000000,1.698537095,0.354304754
-29_-63_1000000.0,286.59,-29,-63,1000000,1.09475503,0.354373347
-29_-62_1000000.0,289.05,-29,-62,1000000,0.720517226,0.353698831
-29_-61_1000000.0,295.15,-29,-61,1000000,1.100508589,0.348206479
-29_-60_1000000.0,297.03,-29,-60,1000000,0.966110823,0.345703802
-29_-59_1000000.0,294.53,-29,-59,1000000,0.823011862,0.35075207
-29_-58_1000000.0,294.31,-29,-58,1000000,1.012022468,0.351575681
-29_-57_1000000.0,294.61,-29,-57,1000000,1.013482754,0.359013801
-29_-56_1000000.0,292.85,-29,-56,1000000,0.829336516,0.349547567
-29_-55_1000000.0,289.43,-29,-55,1000000,0.953374662,0.346634268
-29_-54_1000000.0,291.14,-29,-54,1000000,0.316586535,0.354306637
-29_-53_1000000.0,297.75,-29,-53,1000000,0.383441043,0.353292453
-29_-52_1000000.0,302.92,-29,-52,1000000,0.509787903,0.356876936
-29_-51_1000000.0,301.13,-29,-51,1000000,0.642143164,0.358967455
-29_-50_1000000.0,302.56,-29,-50,1000000,0.484562412,0.36054338
-29_17_1000000.0,236.29,-29,17,1000000,3.512483237,0.317456515
-29_18_1000000.0,229.57,-29,18,1000000,6.310100507,0.313153283
-29_19_1000000.0,228.83,-29,19,1000000,6.05904846,0.313732007
-29_20_1000000.0,229.02,-29,20,1000000,4.290385613,0.31327817
-29_21_1000000.0,230.67,-29,21,1000000,3.959881757,0.319737101
-29_22_1000000.0,231.44,-29,22,1000000,3.72397613,0.321168297
-29_23_1000000.0,233.14,-29,23,1000000,3.861461049,0.322546136
-29_24_1000000.0,236.01,-29,24,1000000,3.544379292,0.327589393
-29_25_1000000.0,237.16,-29,25,1000000,3.272858833,0.327302768
-29_26_1000000.0,238,-29,26,1000000,2.061911262,0.327119523
-29_27_1000000.0,238.84,-29,27,1000000,1.382392363,0.330515022
-29_28_1000000.0,239.34,-29,28,1000000,1.37066737,0.328727836
-29_29_1000000.0,243.32,-29,29,1000000,0.532346658,0.337291354
-29_30_1000000.0,271.38,-29,30,1000000,0.994211389,0.355196069
-29_31_1000000.0,288.63,-29,31,1000000,0.853894355,0.37075521
-29_115_1000000.0,240.07,-29,115,1000000,0.277376585,0.32704344
-29_116_1000000.0,241.76,-29,116,1000000,1.646390615,0.335303191
-29_117_1000000.0,241.33,-29,117,1000000,2.281710604,0.337587772
-29_118_1000000.0,239.61,-29,118,1000000,3.8898875,0.339444741
-29_119_1000000.0,242.22,-29,119,1000000,3.61451637,0.325971659
-29_120_1000000.0,240.33,-29,120,1000000,3.711320916,0.336899576
-29_121_1000000.0,240.92,-29,121,1000000,4.0253521,0.337478886
-29_122_1000000.0,242.78,-29,122,1000000,3.796056229,0.329195752
-29_123_1000000.0,244.26,-29,123,1000000,3.675643549,0.329231768
-29_124_1000000.0,243.94,-29,124,1000000,3.694529066,0.328522645
-29_125_1000000.0,245.15,-29,125,1000000,3.203147219,0.329413609
-29_126_1000000.0,245.61,-29,126,1000000,3.035919461,0.331083045
-29_127_1000000.0,245.36,-29,127,1000000,3.488799022,0.32849657
-29_128_1000000.0,247.08,-29,128,1000000,2.174383946,0.330252407
-29_129_1000000.0,247.67,-29,129,1000000,1.696497657,0.328920915
-29_130_1000000.0,247.55,-29,130,1000000,3.388116634,0.337522792
-29_131_1000000.0,247.33,-29,131,1000000,3.690316249,0.334180616
-29_132_1000000.0,246.33,-29,132,1000000,3.770805356,0.336736652
-29_133_1000000.0,244.43,-29,133,1000000,1.96081635,0.33355707
-29_134_1000000.0,242.6,-29,134,1000000,1.928001876,0.332643993
-29_135_1000000.0,240.5,-29,135,1000000,3.7383814,0.32090121
-29_136_1000000.0,239.14,-29,136,1000000,3.988316298,0.319591141
-29_138_1000000.0,238.52,-29,138,1000000,5.795065779,0.320120784
-29_139_1000000.0,238.6,-29,139,1000000,4.846917525,0.319986678
-29_140_1000000.0,236.72,-29,140,1000000,3.448056045,0.318776191
-29_141_1000000.0,237.65,-29,141,1000000,3.5820788,0.319433107
-29_142_1000000.0,238.12,-29,142,1000000,2.653114716,0.319994367
-29_143_1000000.0,237.67,-29,143,1000000,3.679747354,0.318674019
-29_144_1000000.0,241.59,-29,144,1000000,3.227433892,0.325307334
-29_145_1000000.0,242.84,-29,145,1000000,3.205137539,0.325090789
-29_146_1000000.0,243.46,-29,146,1000000,3.461936036,0.324538805
-29_147_1000000.0,243.65,-29,147,1000000,2.928901309,0.324626559
-29_148_1000000.0,243.86,-29,148,1000000,2.7721967,0.324178723
-29_149_1000000.0,244.74,-29,149,1000000,2.318860258,0.324470002
-29_150_1000000.0,246.78,-29,150,1000000,1.518438998,0.326799327
-29_151_1000000.0,247.22,-29,151,1000000,1.453626346,0.329630817
-29_152_1000000.0,256.55,-29,152,1000000,0.84038049,0.343113011
-29_153_1000000.0,270.65,-29,153,1000000,0.592528782,0.354283801
-28_-71_1000000.0,227.54,-28,-71,1000000,4.450308587,0.315300529
-28_-70_1000000.0,220.93,-28,-70,1000000,7.050984562,0.306186106
-28_-69_1000000.0,204.79,-28,-69,1000000,5.705393012,0.283928988
-28_-68_1000000.0,222.59,-28,-68,1000000,5.093141231,0.315913377
-28_-67_1000000.0,243.67,-28,-67,1000000,4.355495659,0.334302886
-28_-66_1000000.0,261.83,-28,-66,1000000,1.96073032,0.343858356
-28_-65_1000000.0,288.47,-28,-65,1000000,0.945010224,0.353634603
-28_-64_1000000.0,286.5,-28,-64,1000000,1.07796218,0.352291348
-28_-63_1000000.0,287.94,-28,-63,1000000,1.16959895,0.359062427
-28_-62_1000000.0,291.91,-28,-62,1000000,0.744140235,0.35562435
-28_-61_1000000.0,295.06,-28,-61,1000000,0.985010533,0.343990616
-28_-60_1000000.0,294.65,-28,-60,1000000,1.143376758,0.35064409
-28_-59_1000000.0,291.44,-28,-59,1000000,0.758750163,0.344675336
-28_-58_1000000.0,289.8,-28,-58,1000000,0.932127619,0.356638777
-28_-57_1000000.0,290.17,-28,-57,1000000,0.560343298,0.352045773
-28_-56_1000000.0,287.71,-28,-56,1000000,0.899827815,0.348733444
-28_-55_1000000.0,289.65,-28,-55,1000000,0.59628478,0.347368099
-28_-54_1000000.0,285.79,-28,-54,1000000,0.090926114,0.345281733
-28_-53_1000000.0,288.42,-28,-53,1000000,0.074762224,0.347060188
-28_-52_1000000.0,289.68,-28,-52,1000000,0.324598522,0.354521017
-28_-51_1000000.0,298.67,-28,-51,1000000,0.663321127,0.359195499
-28_-50_1000000.0,310.45,-28,-50,1000000,0.601157232,0.370149143
